Id,GameId,GameSysname,ProviderId,Provider,ManufId,Manuf,TypeId,Type,Alias,CaptionEN,Category,Description,Credits,IsLive,IsMobile,IsJackpot,JackpotContr.,ProviderFee,IsBonusExcluded,UpdateMan,UpadateCaptionEN,UpadateCategory,UpdateCaption,UpdateMobile,UpdateType,UpdateBonusExcluded,
655,1485,MGS_HTML5_Slot_CouchPotato,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_Slot_CouchPotato,Couch Potato,Slot,Classic Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=655,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Couch Potato' WHERE id =655,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =655,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_Slot_CouchPotato' WHERE id =655,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =655,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =655,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =655,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_Slot_CouchPotato' WHERE id =655
656,1484,MGS_HTML5_BonusSlot_CoolWolf,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_BonusSlot_CoolWolf,Cool Wolf,Slot,Video Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=656,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Cool Wolf' WHERE id =656,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =656,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_BonusSlot_CoolWolf' WHERE id =656,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =656,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =656,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =656,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_BonusSlot_CoolWolf' WHERE id =656
657,1483,MGS_HTML5_FeatureSlot_CentreCourt,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_FeatureSlot_CentreCourt,Centre Court,Slot,Video Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=657,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Centre Court' WHERE id =657,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =657,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_FeatureSlot_CentreCourt' WHERE id =657,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =657,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =657,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =657,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_FeatureSlot_CentreCourt' WHERE id =657
658,1482,MGS_HTML5_CashSplash5Reel,21,MicroGaming,2,MicroGaming,4,JACKPOT_MOBILE,MGS_HTML5_CashSplash5Reel,Cash Splash 5Reel,Slot,Progressive Slot,0,0,1,1,0.021,0.12,1,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=658,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Cash Splash 5Reel' WHERE id =658,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =658,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_CashSplash5Reel' WHERE id =658,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =658,UPDATE [dbo].[UserCasinoGames] SET Type = 4 WHERE id =658,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 1 WHERE id =658,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_CashSplash5Reel' WHERE id =658
659,1478,MGS_HTML5_FeatureSlot_BreakAway,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_FeatureSlot_BreakAway,Break Away,Slot,Video Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=659,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Break Away' WHERE id =659,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =659,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_FeatureSlot_BreakAway' WHERE id =659,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =659,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =659,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =659,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_FeatureSlot_BreakAway' WHERE id =659
660,1476,MGS_HTML5_FeatureSlot_Ariana,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_FeatureSlot_Ariana,Ariana,Slot,Video Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=660,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Ariana' WHERE id =660,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =660,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_FeatureSlot_Ariana' WHERE id =660,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =660,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =660,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =660,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_FeatureSlot_Ariana' WHERE id =660
661,1475,MGS_HTML5_JungleJimElDorado,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_JungleJimElDorado,JungleJim ElDorado,Slot,Video Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=661,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'JungleJim ElDorado' WHERE id =661,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =661,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_JungleJimElDorado' WHERE id =661,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =661,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =661,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =661,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_JungleJimElDorado' WHERE id =661
662,1499,MGS_HTML5_Dragonz,21,MicroGaming,2,MicroGaming,5,BRANDED_MOBILE,MGS_HTML5_Dragonz,Dragonz,Slot,Bonus Slot,150,0,1,0,0,0.175,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=662,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Dragonz' WHERE id =662,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =662,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_Dragonz' WHERE id =662,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =662,UPDATE [dbo].[UserCasinoGames] SET Type = 5 WHERE id =662,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =662,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_Dragonz' WHERE id =662
663,1500,MGS_HTML5_LostVegas,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_LostVegas,Lost Vegas,Slot,Video Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=663,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Lost Vegas' WHERE id =663,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =663,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_LostVegas' WHERE id =663,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =663,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =663,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =663,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_LostVegas' WHERE id =663
664,1501,MGS_Dragonz,21,MicroGaming,2,MicroGaming,2,BRANDED,MGS_Dragonz,Dragonz,Slot,Bonus Slot,150,0,0,0,0,0.175,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=664,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Dragonz' WHERE id =664,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =664,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Dragonz' WHERE id =664,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =664,UPDATE [dbo].[UserCasinoGames] SET Type = 2 WHERE id =664,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =664,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Dragonz' WHERE id =664
665,1502,MGS_LostVegas,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_LostVegas,Lost Vegas,Slot,Video Slot,150,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=665,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Lost Vegas' WHERE id =665,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =665,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_LostVegas' WHERE id =665,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =665,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =665,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =665,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_LostVegas' WHERE id =665
672,1708,MGS_Genesis_AttackoftheZombies,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_Genesis_AttackoftheZombies,Attack of the Zombies,Slot,Bonus Slot,150,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=672,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Attack of the Zombies' WHERE id =672,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =672,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Genesis_AttackoftheZombies' WHERE id =672,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =672,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =672,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =672,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Genesis_AttackoftheZombies' WHERE id =672
673,1707,MGS_2By2_SnowQueenRiches,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_2By2_SnowQueenRiches,Snow Queen Riches,Slot,Bonus Slot,150,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=673,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Snow Queen Riches' WHERE id =673,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =673,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_2By2_SnowQueenRiches' WHERE id =673,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =673,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =673,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =673,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_2By2_SnowQueenRiches' WHERE id =673
674,1705,MGS_ShanghaiBeauty,21,MicroGaming,2,MicroGaming,2,BRANDED,MGS_ShanghaiBeauty,Shanghai Beauty,Slot,Video Slot,150,0,0,0,0,0.175,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=674,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Shanghai Beauty' WHERE id =674,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =674,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_ShanghaiBeauty' WHERE id =674,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =674,UPDATE [dbo].[UserCasinoGames] SET Type = 2 WHERE id =674,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =674,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_ShanghaiBeauty' WHERE id =674
675,1710,MGS_Genesis_HTML5_AttackoftheZombies,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_Genesis_HTML5_AttackoftheZombies,Attack of the Zombies,Slot,Bonus Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=675,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Attack of the Zombies' WHERE id =675,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =675,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Genesis_HTML5_AttackoftheZombies' WHERE id =675,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =675,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =675,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =675,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Genesis_HTML5_AttackoftheZombies' WHERE id =675
676,1709,MGS_2By2_HTML5_SnowQueenRiches,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_2By2_HTML5_SnowQueenRiches,Snow Queen Riches,Slot,Bonus Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=676,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Snow Queen Riches' WHERE id =676,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =676,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_2By2_HTML5_SnowQueenRiches' WHERE id =676,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =676,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =676,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =676,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_2By2_HTML5_SnowQueenRiches' WHERE id =676
677,1706,MGS_HTML5_ShanghaiBeauty,21,MicroGaming,2,MicroGaming,5,BRANDED_MOBILE,MGS_HTML5_ShanghaiBeauty,Shanghai Beauty,Slot,Video Slot,150,0,1,0,0,0.175,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=677,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Shanghai Beauty' WHERE id =677,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =677,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_ShanghaiBeauty' WHERE id =677,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =677,UPDATE [dbo].[UserCasinoGames] SET Type = 5 WHERE id =677,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =677,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_ShanghaiBeauty' WHERE id =677
684,1712,MGS_Genesis_Superwilds,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_Genesis_Superwilds,SuperWilds,Slot,Bonus Slot,150,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=684,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'SuperWilds' WHERE id =684,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =684,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Genesis_Superwilds' WHERE id =684,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =684,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =684,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =684,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Genesis_Superwilds' WHERE id =684
685,1711,MGS_Tarzan,21,MicroGaming,2,MicroGaming,2,BRANDED,MGS_Tarzan,Tarzan,Slot,Feature Slot,150,0,0,0,0,0.175,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=685,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Tarzan' WHERE id =685,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =685,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Tarzan' WHERE id =685,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =685,UPDATE [dbo].[UserCasinoGames] SET Type = 2 WHERE id =685,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =685,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Tarzan' WHERE id =685
686,1714,MGS_Genesis_HTML5_Superwilds,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_Genesis_HTML5_Superwilds,Super wilds,Slot,Bonus Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=686,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Super wilds' WHERE id =686,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =686,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Genesis_HTML5_Superwilds' WHERE id =686,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =686,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =686,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =686,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Genesis_HTML5_Superwilds' WHERE id =686
687,1713,MGS_HTML5_Tarzan,21,MicroGaming,2,MicroGaming,5,BRANDED_MOBILE,MGS_HTML5_Tarzan,Tarzan,Slot,Feature Slot,150,0,1,0,0,0.175,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=687,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Tarzan' WHERE id =687,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =687,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_Tarzan' WHERE id =687,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =687,UPDATE [dbo].[UserCasinoGames] SET Type = 5 WHERE id =687,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =687,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_Tarzan' WHERE id =687
688,1486,MGS_HTML5_GoldenEra,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_GoldenEra,Golden Era,Slot,Bonus slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=688,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Golden Era' WHERE id =688,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =688,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_GoldenEra' WHERE id =688,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =688,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =688,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =688,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_GoldenEra' WHERE id =688
689,1479,MGS_HTML5_Slot_BreakdaBank,21,MicroGaming,2,MicroGaming,3,MOBILE,MGS_HTML5_Slot_BreakdaBank,Break da Bank,Slot,Classic Slot,150,0,1,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=689,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Break da Bank' WHERE id =689,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =689,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_HTML5_Slot_BreakdaBank' WHERE id =689,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =689,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =689,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =689,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_HTML5_Slot_BreakdaBank' WHERE id =689
861,2001,MGS_AllAcesPoker,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_AllAcesPoker,All Aces Poker,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=861,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'All Aces Poker' WHERE id =861,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =861,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_AllAcesPoker' WHERE id =861,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =861,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =861,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =861,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_AllAcesPoker' WHERE id =861
862,2002,MGS_AllAmericanPoker,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_AllAmericanPoker,All American Poker,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=862,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'All American Poker' WHERE id =862,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =862,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_AllAmericanPoker' WHERE id =862,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =862,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =862,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =862,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_AllAmericanPoker' WHERE id =862
863,2003,MGS_BonusPoker,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_BonusPoker,Bonus Poker,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=863,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Bonus Poker' WHERE id =863,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =863,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_BonusPoker' WHERE id =863,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =863,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =863,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =863,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_BonusPoker' WHERE id =863
864,2004,MGS_BonusPokerDeluxe,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_BonusPokerDeluxe,Bonus Poker Deluxe,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=864,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Bonus Poker Deluxe' WHERE id =864,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =864,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_BonusPokerDeluxe' WHERE id =864,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =864,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =864,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =864,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_BonusPokerDeluxe' WHERE id =864
865,2005,MGS_VP_DeucesAndJoker,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_VP_DeucesAndJoker,Deuces and Joker,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=865,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Deuces and Joker' WHERE id =865,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =865,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_VP_DeucesAndJoker' WHERE id =865,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =865,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =865,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =865,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_VP_DeucesAndJoker' WHERE id =865
866,2006,MGS_Deuces_Wild,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_Deuces_Wild,Deuces Wild,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=866,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Deuces Wild' WHERE id =866,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =866,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_Deuces_Wild' WHERE id =866,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =866,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =866,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =866,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_Deuces_Wild' WHERE id =866
867,2007,MGS_DoubleBonusPoker,21,MicroGaming,2,MicroGaming,12,NORMAL,MGS_DoubleBonusPoker,Double Bonus Poker,Table Game,Video Poker,10,0,0,0,0,0.12,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =2  WHERE id=867,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Double Bonus Poker' WHERE id =867,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Table Game' WHERE id =867,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'MGS_DoubleBonusPoker' WHERE id =867,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =867,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =867,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =867,UPDATE [dbo].[UserCasinoGames] SET sysname = 'MGS_DoubleBonusPoker' WHERE id =867
